PUBLICATION,EXTRACT_DATE,ORG_TYPE,ORG_CODE,ONS_CODE,SEX,AGE,NUMBER_OF_PATIENTS
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,58,1239
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,59,1227
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,6,1211
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,60,1142
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,61,1064
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,62,1044
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,63,968
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,64,945
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,65,847
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,66,891
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,67,846
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,68,793
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,69,787
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,7,1286
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,70,811
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,71,879
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,72,941
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,73,900
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,74,699
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,75,662
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,76,608
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,77,572
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,78,455
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,79,435
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,8,1272
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,80,429
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,81,448
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,82,424
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,83,359
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,84,336
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,85,259
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,86,250
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,87,251
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,88,199
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,89,186
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,9,1222
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,90,161
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,91,135
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,92,100
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,93,84
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,94,62
GP_PRAC_PAT_LIST,01MAR2020,CCG,09L,E38000054,MALE,95+,129
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,0,840
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,1,989
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,10,1384
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,11,1331
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,12,1258
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,13,1337
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,14,1349
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,15,1355
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,16,1427
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,17,1389
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,18,1579
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,19,1691
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,2,1006
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,20,1701
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,21,1750
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,22,1781
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,23,1702
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,24,1483
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,25,1310
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,26,1249
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,27,1334
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,28,1226
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,29,1294
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,3,1085
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,30,1291
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,31,1330
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,32,1339
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,33,1336
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,34,1262
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,35,1327
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,36,1363
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,37,1426
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,38,1423
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,39,1509
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,4,1131
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,40,1484
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,41,1484
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,42,1471
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,43,1417
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,44,1515
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,45,1546
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,46,1563
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,47,1680
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,48,1646
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,49,1563
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,5,1144
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,50,1572
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,51,1554
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,52,1606
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,53,1589
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,54,1690
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,55,1688
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,56,1616
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,57,1483
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,58,1502
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,59,1369
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,6,1171
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,60,1400
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,61,1349
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,62,1250
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,63,1266
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,64,1143
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,65,1108
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,66,1103
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,67,997
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,68,1039
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,69,1132
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,7,1260
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,70,1163
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,71,1208
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,72,1253
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,73,1243
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,74,957
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,75,1084
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,76,986
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,77,905
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,78,729
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,79,748
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,8,1334
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,80,744
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,81,772
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,82,695
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,83,653
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,84,607
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,85,602
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,86,539
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,87,504
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,88,488
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,89,394
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,9,1323
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,90,354
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,91,314
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,92,260
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,93,220
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,94,183
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,FEMALE,95+,537
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,0,916
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,1,1056
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,10,1310
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,11,1455
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,12,1461
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,13,1398
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,14,1398
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,15,1414
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,16,1499
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,17,1461
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,18,1489
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,19,1532
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,2,1068
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,20,1568
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,21,1617
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,22,1542
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,23,1528
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,24,1435
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,25,1339
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,26,1273
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,27,1353
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,28,1330
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,29,1362
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,3,1096
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,30,1396
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,31,1302
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,32,1288
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,33,1334
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,34,1372
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,35,1420
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,36,1388
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,37,1413
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,38,1456
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,39,1506
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,4,1218
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,40,1467
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,41,1482
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,42,1513
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,43,1553
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,44,1532
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,45,1640
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,46,1570
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,47,1649
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,48,1675
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,49,1663
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,5,1192
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,50,1636
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,51,1649
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,52,1650
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,53,1595
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,54,1686
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,55,1686
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,56,1636
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,57,1576
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,58,1500
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,59,1392
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,6,1220
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,60,1402
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,61,1294
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,62,1359
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,63,1161
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,64,1163
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,65,1118
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,66,1066
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,67,1054
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,68,1055
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,69,965
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,7,1349
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,70,1039
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,71,971
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,72,1215
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,73,1142
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,74,876
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,75,960
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,76,893
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,77,737
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,78,605
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,79,613
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,8,1348
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,80,641
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,81,544
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,82,521
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,83,490
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,84,502
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,85,418
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,86,360
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,87,350
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,88,289
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,89,244
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,9,1421
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,90,204
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,91,148
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,92,147
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,93,106
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,94,83
GP_PRAC_PAT_LIST,01MAR2020,CCG,09N,E38000214,MALE,95+,192
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,0,758
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,1,841
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,10,1018
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,11,1014
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,12,1031
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,13,994
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,14,916
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,15,939
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,16,936
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,17,902
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,18,861
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,19,837
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,2,835
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,20,841
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,21,831
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,22,908
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,23,908
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,24,961
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,25,929
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,26,977
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,27,1031
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,28,1065
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,29,1034
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,3,906
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,30,1142
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,31,1102
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,32,1090
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,33,1071
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,34,1050
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,35,1015
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,36,997
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,37,985
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,38,1097
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,39,1048
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,4,883
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,40,1088
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,41,1006
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,42,968
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,43,970
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,44,1021
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,45,1050
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,46,1118
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,47,1178
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,48,1261
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,49,1365
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,5,891
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,50,1306
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,51,1347
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,52,1415
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,53,1434
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,54,1479
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,55,1457
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,56,1476
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,57,1420
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,58,1345
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,59,1369
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,6,944
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,60,1284
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,61,1353
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,62,1305
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,63,1301
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,64,1327
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,65,1271
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,66,1319
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,67,1221
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,68,1266
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,69,1284
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,7,1013
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,70,1364
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,71,1390
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,72,1594
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,73,1586
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,74,1110
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,75,1204
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,76,1113
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,77,1023
GP_PRAC_PAT_LIST,01MAR2020,CCG,09P,E38000076,FEMALE,78,867
